,status,message,corp_code,corp_name,corp_name_eng,stock_name,stock_code,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,acc_mt
3214,000,정상,00303794,(주)쇼박스,SHOWBOX Corp.,쇼박스,086980,이제용,K,1101111712309,1068179629,서울특별시 강남구 도산대로 310(논현동) 916빌딩 7~9층,www.showbox.co.kr,https://showbox.irpage.co.kr/#/main,02-3218-5500,02-3452-6697,59130,19990610,12
3215,000,정상,01237434,(주)플리토,Flitto Inc.,플리토,300080,이정수,K,1101114945246,2158772878,서울특별시 강남구 영동대로96길 20 대화빌딩 6층,www.flitto.com,www.flitto.com/ir/notices,02-512-0142,070-8244-0142,63120,20120824,12
3216,000,정상,01290132,주식회사 에이아이더뉴트리진,AItheNutriGene Co.,에이아이더뉴트리진,311960,김 수 화,N,1101114969006,2648104609,"경기도 성남시 수정구 창업로 42 630호(시흥동, 판교제2테크노밸리경기기업성장센터)",aithenutrigene.com,,16665950,031-715-5952,107,20120926,12
3217,000,정상,01688346,유안타제11호기업인수목적 주식회사,Yuanta 11 SPECIAL PURPOSE ACQUISITION COMPANY,유안타제11호스팩,444920,임원현,K,1101118421317,2808602928,서울특별시 중구 을지로 76,,,02-3770-2000,02-3770-2686,661,20220914,12
3218,000,정상,00144818,(주)유유제약,"Yuyu Pharma, Inc.",유유제약,000220,"유원상, 박노용(각자대표)",Y,1341110002307,1238101790,충청북도 제천시  바이오밸리1로 94,www.yuyu.co.kr,,043-652-7981,02-2253-6200,21210,19410228,12
3219,000,정상,00162461,한화솔루션(주),HANWHA SOLUTIONS CORPORATION,한화솔루션,009830,"이구영, 김동관, 남이현",Y,1101110360935,2028116577,서울특별시 중구 청계천로 86 한화빌딩,hcc.hanwha.co.kr,,02-729-2700,02-729-2731,20111,19740427,12
3220,000,정상,01573284,코닉오토메이션(주),Kornic Automation Co.Ltd.,코닉오토메이션,391710,김혁,K,1101117914785,3998702253,경기도 화성시 동탄산단9길 23-12 경기도 화성시 동탄산단9길 23-12 8층(방교동),,,02-2229-6498,,582,20210609,12
3221,000,정상,01419384,하나금융16호기업인수목적 주식회사,Hana Financial Sixteenth Special Purpose Acquisition Company,하나금융16호기업인수목적,343510,한규정,E,1101117293957,5428101671,서울특별시 영등포구 의사당대로 82,,,02-3771-3497,,66199,20191115,12
3222,000,정상,01700921,삼성기업인수목적8호(주),SAMSUNG SPECIAL PURPOSE ACQUISITION 8 COMPANY,삼성스팩8호,448740,안신영,K,1101118463442,7558102602,서울특별시 서초구 서초대로74길 11,,,02-2020-6662,,66199,20221031,12
3223,000,정상,00146436,엔브이에이치코리아(주),NVH KOREA INC.,엔브이에이치코리아,067570,"구자겸, 이규양(각자대표)",K,1812110003421,6208101350,울산광역시 북구 모듈화산업로 207-14엔브이에이치코리아(주),www.nvhkorea.com,,054-779-1822,054-779-1895,30320,19840117,12
3224,000,정상,00160588,(주)한화,HANWHA CORP,한화,000880,"김동관, 김승모, 양기원",Y,1101110002959,2028116825,서울특별시 중구  청계천로 86 24층,www.hanwhacorp.co.kr,www.hanwhacorp.co.kr,02-729-1114,0505-730-3333,20494,19521028,12
3225,000,정상,00531865,(주)유니테크노,"UNITEKNO Co., Ltd",유니테크노,241690,"이좌영, 이시은, 이민규(공동대표)",K,1801110327981,6038142360,부산광역시 사하구 신산로 140 (신평동) 유니테크노,www.unitekno.co.kr,,051-203-5460,051-208-4378,30331,20000623,12
3226,000,정상,00623184,휴림네트웍스(주),"Hyulim Networks Co., Ltd.",휴림네트웍스,192410,김봉관,K,1301110044808,1248152292,"서울특별시 중구 세종대로 136 7층(태평로1가, 서울파이낸스센터)",www.hyulimnetworks.com/,http://www.hyulimnetworks.com/,02-6291-0951,02-6016-9866,2642,19971015,12
3227,000,정상,01762569,주식회사 이수스페셜티케미컬,"ISU SPECIALTY CHEMICAL CO., LTD.",이수스페셜티케미컬,457190,류승호,Y,1101118626561,6318103101,서울특별시 서초구 사평대로 84,www.isuspecialtychemical.com,,02-590-6880,025906660,20111,20230502,12
3228,000,정상,00114154,덕양산업(주),"DUCKYANG INDUSTRY CO.,LTD",덕양산업,024900,"윤성희,한상욱,정홍규",Y,1812110000922,6208101234,울산광역시 북구  효암로 366,www.duckyang.co.kr,,052-219-1114,052-287-3130,303,19770711,12
3229,000,정상,00374738,(주)위세아이텍,"WISE iTech Co., Ltd.",위세아이텍,065370,"김다산, 이제동 (각자 대표이사)",K,1101110723969,2148121976,"경기도 성남시 분당구 판교로 253, 판교이노밸리 C동 5층",www.wise.co.kr,,02-6246-1400,02-6246-1415,58221,19900927,12
3230,000,정상,01731453,디비금융제11호기업인수목적 주식회사,"DB Finance No.11 Special Purpose Acquisition Co., Ltd.",DB금융스팩11호,456440,김동식,K,1101118599833,5508802632,서울특별시 영등포구 국제금융로8길 32,,,02-369-3957,02-761-2305,64999,20230404,12
3231,000,정상,00115931,(주)디오,DIO Corporation,디오,039840,"김진백, 한익재(공동대표)",K,1845110003290,6218101561,부산광역시 해운대구 센텀서로 66,dio.co.kr,,051-745-7777,0517457779,27192,19880125,12
3232,000,정상,00122694,범양건영(주),"BUMYANG CONSTRUCTION CO.,LTD",범양건영,002410,강병주,Y,1101110015861,3128109655,"부산광역시 동구 초량중로 114 105동 비102호, 비104호(초량동, 범양레우스 센트럴베이)",www.iby.co.kr,,041-573-5631,041-573-5634,411,19580821,12
3233,000,정상,00158307,롯데하이마트(주),"LOTTE Himart Co.,Ltd",롯데하이마트,071840,남창희,Y,1101110532633,1048116860,서울특별시 강남구  삼성로 156  롯데하이마트빌딩,company.himart.co.kr,,02-1588-0070,050-2222-2745,47320,19870701,12
3234,000,정상,00141556,오로라월드(주),AURORA WORLD Corporation,오로라,039830,노재연,K,1101110407456,2158102803,서울특별시 강남구 테헤란로 624 오로라빌딩,www.auroraworld.com,,02  -3420-4114,02-3420-4003,73203,19850925,12
3235,000,정상,00469799,(주)이엔플러스,"ENPLUS CO., LTD",이엔플러스,074610,"안영용, 최용인, 강태경 각자대표",Y,1355110144291,1348608314,경기도 화성시  비봉면 현대기아로 818-11,www.en3.co.kr,,031-366-9600,031-366-9605,29193,20031203,12
3236,000,정상,00370255,(주)테크엘,"TechL Co., LTD.",테크엘,064520,김재창,K,1211110060136,1308155315,경기도 화성시  동탄면 경기동로 548,www.bec.co.kr,,031-8020-6000,031-8020-6110,2612,19980217,12
3237,000,정상,00544452,(주)이리츠코크렙기업구조조정부동산투자회사,E KOCREF CR-REIT,이리츠코크렙,088260,김영규,Y,1101113275959,1078667081,서울특별시 강남구 삼성로 511,,,02-787-0000,02-2112-0939,68112,20050726,06
3238,000,정상,00405719,아이크래프트(주),"iCRAFTCo.,Ltd.",아이크래프트,052460,"박우진, 서익수(각자 대표이사)",K,1101111858814,2208175308,서울특별시 강남구 테헤란로44길 8 아이콘역삼 7층 및 8층,www.icraft21.com,,(02)541-0474,02-543-1442,620,20000121,12
3239,000,정상,01386916,에스케이아이이테크놀로지 주식회사,"SK ie technology Co., Ltd.",SK아이이테크놀로지,361610,김철중,Y,1101117064217,5598601539,"서울특별시 종로구 종로 26 (서린동, SK서린동빌딩)",www.skietechnology.com/,,02-2121-5114,02-2121-2546,282,20190401,12
3240,000,정상,00455875,와토스코리아(주),"WATOSCOREACO.,LTD",와토스코리아,079000,"송공석,송태양,송태광(각자대표)",K,1201110153916,1368123922,전라남도 장성군  동화면 전자농공단지1길 31,www.watos.com,,061-392-3685,061-392-3680,22222,19970613,12
3241,000,정상,00602279,주식회사 그린플러스,"GREEN PLUS Co., Ltd.",그린플러스,186230,"박영환, 정순태",K,1348110033605,1248152399,충청남도 예산군 응봉면 응봉로 50-42 &nbsp,www.greenplus.co.kr,,041-332-6421,041-332-6430,24222,19971021,12
3242,000,정상,00624749,주식회사 에스피시스템스,"SP SYSTEMS CO.,LTD.",에스피시스템스,317830,"심상균, 심효준",K,1801110078534,6178116288,경상남도 양산시 어곡공단로 123,www.spsystems.co.kr,,055-371-5608,055-371-5606,29280,19880309,12
3243,000,정상,01222867,(주)제테마,"JETEMA Co.,Ltd.",제테마,216080,"김재영, 남정선 (각자대표)",K,1358110168568,1358603665,강원도 원주시 지정면 조엄로 321,www.jetema.com,,02-572-1331,02-572-1060,213,20090717,12
3244,000,정상,01343665,알에프머트리얼즈(주),"RF Materials Co., Ltd.",RF머트리얼즈,327260,남동우,K,1355110186996,1408126307,"경기도 안산시 단원구 강촌로 213, 215(목내동) .",www.rf-materials.com,,031-499-2817,031-499-2815,26299,20071228,12
3245,000,정상,00547583,(주)하나금융지주,Hana Financial Group Inc.,하나금융지주,086790,함영주,Y,1101113352004,1078671509,서울특별시 중구 을지로 66 (을지로 2가),www.hanafn.com,https://www.hanafn.com,02-2002-1110,02-317-5865,64992,20051201,12
3246,000,정상,00110750,(주)리더스 기술투자,"Leaders Technology Investment Co.,Ltd",리더스 기술투자,019570,"박승욱, 공병권(각자대표)",K,1101110511588,1168116053,서울특별시 강남구 테헤란로 447 KB우준타워 KB우준타워 17층,www.geminivc.co.kr,,02-2051-9640,02-2051-9639,64209,19861127,12
3247,000,정상,00561866,(주)락앤락,"LOCK&LOCK CO.,LTD.",락앤락,115390,이영상,Y,1648110035647,3128180212,경기도 안성시 원곡면 만세로 1260 -,-,,02-520-9539,02-520-9595,22299,20051229,12
3248,000,정상,00326731,(주)바이오니아,BIONEERCORPORATION,바이오니아,064550,박한오,K,1601110032542,3018127217,대전광역시 유성구 테크노2로 71 (주)바이오니아 글로벌센터,www.bioneer.co.kr,ir.bioneer.co.kr,042-936-8500,042-930-8600,21300,19920828,12
3249,000,정상,01357765,(주)큐라티스,Quratis Inc.,큐라티스,348080,조관구,K,1101116122983,4028614683,"서울특별시 구로구 디지털로 288 1305호(구로동, 대륭포스트타워1차)",quratis.com,,02-6204-7727,02-867-0125,70113,20160715,12
3250,000,정상,00990563,(주)피엔아이컴퍼니,"PNIcompany.Co.,Ltd.",피엔아이컴퍼니,242350,신재중,E,1101113044651,1148637585,제주특별자치도 제주시 첨단로 245-2,www.pnicompany.com,,070-8610-5333,064-702-4180,620,20040706,12
3251,000,정상,01514528,신한제7호기업인수목적 주식회사,Shinhan 7th Special Purpose Acquisition Company,신한제7호기업인수목적,366330,김병훈,E,1101117615474,3198701938,서울특별시 영등포구 여의대로 70 신한금융투자타워 4F,,,02-3772-3632,02-780-4186,66199,20200908,12
3252,000,정상,01512575,주식회사 코어라인소프트,"Coreline Soft Co., Ltd",코어라인소프트,384470,"김진국, 최정필",K,1101114962092,2648103385,"서울특별시 마포구 월드컵북로6길 49 4층, 5층",www.corelinesoft.com,,02-336-7321,02-571-7324,58222,20120917,12
3253,000,정상,00305570,(주)서울리거,"SEOULEAGUER CO., LTD.",서울리거,043710,이재규,K,1243110031007,1398112555,서울특별시 강남구 논현로133길 9 거야빌딩,www.seouleaguer.net,,02-2138-5281,02-3446-4870,467,19910302,12
3254,000,정상,00102858,고려아연(주),KOREA ZINC INC,고려아연,010130,"최윤범, 박기덕",Y,1101110168404,2118111260,서울특별시 강남구  강남대로 542 영풍빌딩,www.koreazinc.co.kr,,02-519-3416,549-8245,24213,19740801,12
3255,000,정상,00232089,바이온(주),"BYON Co., Ltd.",바이온,032980,김병준,K,1101110358956,1168100978,충청북도 청주시 청원구 오창읍 양청송대길 10 청주미래누리터(지식산업센터) 301호,www.by-on.co.kr,http://www.by-on.co.kr/company/overview.php,02-516-0720,02-2088-0706,463,19831101,12
3256,000,정상,00126478,삼성중공업(주),"SAMSUNG HEAVY INDUSTRIES CO.,LTD",삼성중공업,010140,"최성안, 정진택",Y,1101110168595,1208152780,경기도 성남시 분당구 판교로227번길 23 삼성중공업 판교R&D센터,www.samsungshi.com,,031-5171-7000,031-5171-7124,3111,19740805,12
3257,000,정상,01042979,휴마시스(주),"HUMASIS CO., LTD.",휴마시스,205470,김성곤,K,1101115503308,1078827778,경기도 안양시 동안구 전파로 88 신원비젼타워 114호.502호.504호.604호.604-1호.비03-1호.비03-2호,www.humasis.com,,031-8085-6200,031-8085-6219,213,20140829,12
3258,000,정상,00145862,인천도시가스(주),INCHON CITY GAS,인천도시가스,034590,정진혁,Y,1201110014027,1378102459,인천광역시 서구  백범로934번길 23,www.icgas.co.kr,,-1600-0002,032-576-2710,35200,19830307,12
3259,000,정상,00149655,삼성물산(주),SAMSUNG C&T CORPORATION,삼성물산,028260,"고정석, 오세철, 정해린",Y,1101110015762,2028145975,서울특별시 강동구 상일로6길 26 -,www.samsungcnt.com,,02-2145-5114,,467,19631223,12
3260,000,정상,00154462,(주)아모레퍼시픽그룹,AMOREPACIFIC Group,아모레퍼시픽그룹,002790,"서경배, 이상목",Y,1101110026644,1068100011,서울특별시 용산구 한강대로 100 (한강로2가),www.apgroup.com,,02-6040-5114,02-6040-6349,20423,19590306,12
3261,000,정상,00583424,(주)아모레퍼시픽,AMOREPACIFIC CORP.,아모레퍼시픽,090430,"서경배, 김승환, 이동순",Y,1101113471036,1068643373,서울특별시 용산구 한강대로 100 (한강로2가),www.apgroup.com,,02-6040-5114,02-6040-6349,20423,20060601,12
3262,000,정상,00858364,(주)BNK금융지주,BNK Financial Group Inc.,BNK금융지주,138930,빈대인,Y,1801110750893,6058605385,부산광역시 남구 문현금융로 30(문현동),www.bnkfg.com,,051-620-3023,051-620-3040,64992,20110315,12
3263,000,정상,00124780,사조씨푸드(주),"SAJO SEA FOOD CO.,LTD",사조씨푸드,014710,이창주,Y,1101110271596,1208116542,"서울특별시 서대문구 통일로 107-39 502(충정로2가, 사조빌딩)",www.sajosf.co.kr,,02-721-6555,02-721-6565,102,19800327,12
3264,000,정상,00193009,케이에이치필룩스(주),"KH FEELUX Co.,Ltd.",KH 필룩스,033180,배보성,Y,1115110004162,1278107398,경기도 양주시 광적면 광적로 235-48,www.feelux.com,,070-7780-8000,02-977-2833,2629,19840207,12
3265,000,정상,00956930,동아에스티(주),"DONG-A ST CO.,LTD",동아에스티,170900,김민영,Y,1101115079713,2048640122,서울 동대문구 용두동 138 ~255 천호대로 64,www.donga.co.kr,,02-920-8114,02-923-1202,21210,20130304,12
3266,000,정상,00480950,(주)이아이디,"E Investment&Development CO.,LTD",이아이디,093230,석정훈,Y,1752110014707,5138127033,경기도 광주시 곤지암읍 경충대로 425 4층,www.eid21.co.kr,,031-8027-8855,02-581-2533,467,20020627,12
3267,000,정상,00205003,(주)좋은사람들,"GOOD PEOPLE CO., LTD.",좋은사람들,033340,"이성현, 김관승(각자 대표이사)",K,1101110939326,1058158242,"서울특별시 마포구 연희로 11 한국특허정보원빌딩 서울 마포구 연희로 11, 5층(동교동, 한국특허정보원빌딩",www.goodpeople.co.kr,,02-320-6600,02-334-6005,14120,19930501,12
3268,000,정상,00276083,(주)스카이문스테크놀로지,"Skymoons Technology, Inc.",스카이문스테크놀로지,033790,예마오창 (Ye Maochang),K,1101110674724,1078157410,경기도 안양시 동안구 부림로 17041-13,www.seohwa.co.kr,www.skymoonstech.com,031-345-5100,031-345-5199,582,19900209,12
3269,000,정상,00336817,에이치엘비제약(주),"HLB PHARMACEUTICAL CO., LTD.",HLB제약,047920,박재형,K,1101111538391,2088125623,경기도 남양주시 경강로 27,www.hlbpharma.co.kr,,02-411-1514,02-411-1590,70111,19980423,12
3270,000,정상,00356839,(주)메디콕스,"MEDICOX Co., Ltd.",메디콕스,054180,현경석,K,1101111640609,2148629070,"서울특별시 강남구 도산대로 549 2~3층 (청담동, 블루펄빌딩)",www.megabion.co.kr,,02-3218-9500,02-3218-9514,31114,19990126,12
3271,000,정상,00480756,이트론(주),"E-TRON CO.,LTD.",이트론,096040,"김명종, 이중희",K,1101111803976,1058604644,서울특별시 금천구 범안로 1130 디지털엠파이어빌딩1203호,www.e-trons.co.kr,,02-528-9377,02-851-2533,467,19991108,12
3272,000,정상,00989664,코아스템켐온 주식회사,CORESTEMCHEMON Inc.,코아스템켐온,166480,양길안,K,1501110077665,3018173201,경기도 성남시 분당구 판교로255번길 24 (삼평동),www.corestemchemon.com,,02-497-3711,02-6349-8666,21210,20031230,12
3273,000,정상,01318261,(주)더블유에스아이,"WSI Co., Ltd.",더블유에스아이,299170,이윤석,K,1101116748507,2368101193,서울특별시 송파구 삼학사로 47(삼전동) -,,,02-6915-5350,02-6915-5804,464,20180511,12
3274,000,정상,00550082,(주)빅토리콘텐츠,"Victory Contents Co.,Ltd.",빅텐츠,210120,조윤정,K,1101112753873,1018193460,서울특별시 마포구 상암산로 76 16층일부(상암동),victents.com,,02-786-2245,02-786-2245,59114,20030404,12
3275,000,정상,01203507,(주)에스엠비나,"SMVINA Co.,Ltd.",에스엠비나,299670,민상식,N,1101115928366,8548700198,"서울특별시 마포구 마포대로 38 6층 601호(도화동, 일신빌딩)",www.smvina.co.kr,,02-6953-7020,02-713-7030,14112,20151224,12
3276,000,정상,00440712,(주)리튬포어스,Lithium-for-earth Inc ,리튬포어스,073570,"전웅, 변재석",K,1101111549108,1138148008,서울특별시 성동구 아차산로17길 48 1120호,http://www.urbanlithium.com,,02-2038-7969,02-2038-7968,339,19980523,12
3277,000,정상,01352575,바이오텐(주),"Bioten Co., Ltd",바이오텐,289170,김영철,N,2112110013457,4048134434,전라북도 정읍시 북면 3산단4길 107,www.bioten.co.kr,,063-538-2300,063-538-8005,107,20101004,12
3278,000,정상,00161693,(주)한샘,"HANSSEM CO.,LTD.",한샘,009240,김유진(대표집행임원),Y,1341110003595,1338122865,경기도 안산시 단원구 번영2로 144,company.hanssem.com,,02-6470-4680,02-595-1674,46431,19730912,12
3279,000,정상,00147994,(주)새로닉스,"SERONICS. CO., LTD.",새로닉스,042600,박시환,K,1753110000762,5138101294,경상북도 구미시  수출대로9길 36 (주)새로닉스,www.seronics.co.kr,,054-463-7945,054-461-0754,2629,19681221,12
3280,000,정상,00656021,(주)시티랩스,"CITYLABS Co.,LTD.",시티랩스,139050,진형일,K,1211110142596,1388132903,경기도 안양시 만안구 예술공원로 153-323층(석수동 825-1 3층),-,,031-470-4803,031-388-4827,62021,20060220,12
3281,000,정상,01524507,(주)핀텔,"Pintel Co.,Ltd.",핀텔,291810,김동기,K,1101115829944,2038800359,경기도 용인시 기흥구 기흥로 58 기흥 ICT밸리 SKV1 B동 B335호,www.pintel.co.kr/html/index/,,0312596678,0312596999,58222,20150904,12
3282,000,정상,00104519,(주)국보,"KUKBO Co.,LTD",국보,001140,박찬하,Y,1101110296073,1048124870,"부산광역시 수영구 광남로 42 8층(남천동, 국보빌딩)",www.kukbo.com,,02-765-5544,02-548-7651,49301,19531228,12
3283,000,정상,01765265,동국제강(주),"DONGKUK STEEL MILL Co., Ltd.",동국제강,460860,최삼영,Y,1101118651633,5788602878,서울특별시 중구 을지로5길 19,www.dongkuksteel.com,,-,,241,20230601,12
3284,000,정상,00475976,(주)인콘,"INCON Co., Ltd.",인콘,083640,박종진,K,1101112039934,1138163616,경기도 안양시 동안구 귀인로 1 4층(호계동),www.incon.kr,,031-455-8600,02-6095-8602,468,20000801,12
3285,000,정상,00426086,티케이지휴켐스(주),"TKG Huchems Co.,Ltd.",티케이지휴켐스,069260,김우찬,Y,1101112611906,2018176228,서울특별시 중구  퇴계로 173 19층,www.huchems.com,www.huchems.com,02-2262-0600,02-2273-6014,2049,20020915,12
3286,000,정상,00303192,(주)디에이피,"DAP Co., Ltd",디에이피,066900,"권오일, 최봉윤",K,1244110006602,1398111954,경기도 안성시 미양면 보체리 404-1,www.dapmc.co.kr ,,031-677-0005,031-677-0067,2622,19871128,12
3287,000,정상,00445841,(주)MDS테크,MDS Tech Inc.,MDS테크,086960,"이창열, 이정승",K,1101111626188,1178122859,"경기도 성남시 분당구 대왕판교로644번길 49 9층(삼평동, DTC타워)",www.mdstech.co.kr,,031-627-3000,031-627-3007,58221,19981229,12
3288,000,정상,00102432,계룡건설산업(주),"KYE-RYONG CONSTRUCTION INDUSTRIAL CO.,LTD",계룡건설산업,013580,"한승구, 오태식, 윤길호",Y,1601110003121,3148107954,대전광역시 서구 문정로48번길 48 -,www.krcon.co.kr,,042-480-7114-5,042)484-5785,412,19781011,12
3289,000,정상,00165103,(주)푸드웰,FOODWELL CORPORATION,푸드웰,005670,"성민겸, 최영길(각자대표)",K,1701110001628,5028100145,대구광역시 달서구 성서서로 121 -,www.foodwell.com,,053-580-2430,053-582-3386,1030,19680809,12
3290,000,정상,00146454,일양약품(주),"ILYANG PHARMACEUTICAL CO.,LTD",일양약품,007570,"김동연, 정유석",Y,1101110124802,2098100872,경기도 용인시 기흥구  하갈로 110,www.ilyang.co.kr,,02-570-3700,02-570-3700,21210,19460701,12
3291,000,정상,00117276,(주)네이처셀,"NATURECELL CO.,LTD.",네이처셀,007390,"김주선, 변대중(각자대표)",K,1243110005721,1308105606,서울특별시 영등포구 국회대로76길 10 5층,www.naturecell.co.kr,,02-545-4137,02-6978-9127,211,19710806,12
3292,000,정상,00164618,(주)카나리아바이오,CANARIABIO Inc.,카나리아바이오,016790,"나 한 익, 문 현 욱(각자 대표이사)",K,1615110001572,3128102894,충청남도 천안시 동남구 용수골길 23 현대사료(주),www.canariabio.com,,041-563-8200,041)561-3535,1080,19830305,12
3293,000,정상,01688896,삼성에프엔위탁관리부동산투자회사 주식회사,"SamsungFN REIT Co., Ltd.",삼성FN리츠,448730,윤양수,Y,1101118376893,5478702513,서울특별시 서초구 서초대로74길 4,www.samsungfnreit.com/,,070-4492-0769,0221800903,6811,20220726,01
3294,000,정상,00103510,인지컨트롤스(주),"INZI CONTROLS CO.,LTD",인지컨트롤스,023800,"정구용, 정혜승, 김홍집(각자대표이사)",Y,1301110006296,1338122303,"경기도 시흥시  군자천로 171 (정왕동, 시화공단2다504)",www.inzi.co.kr,,031-496-1725,031-499-8760,30310,19780131,12
3295,000,정상,00265324,(주)씨제이이엔엠,"CJ ENM CO., Ltd.",CJ ENM,035760,"Chang Gun Koo, Sang Hyun Yoon",K,1101111109134,1068151510,서울특별시 서초구  과천대로 870-13,www.cjmall.com,,02-2107-0114,02-2107-1014,602,19941216,12
3296,000,정상,00268002,세종텔레콤(주),"Sejong Telecom, Inc.",세종텔레콤,036630,"김형진, 이병국 (각자대표)",K,1341110036992,1238128751,서울특별시 강동구 상일로10길 36세종텔레콤 지식산업센터,www.sejongtelecom.net,,02-3415-4935,070-7997-6600,61210,19920609,12
3297,000,정상,00121932,미원상사(주),"MIWON COMMERCIAL CO.,LTD",미원상사,002840,"홍창식, 강신우(각자대표)",Y,1301110007707,1348102843,경기도 안산시 단원구  원시로 49 (목내동),www.mwc.co.kr,,031-472-9120,031-472-9234,204,19591103,12
3298,000,정상,00362858,예스이십사(주),"YES24Co.,Ltd",예스24,053280,"김석환, 최세라 (각자대표이사)",K,1101111673288,2298137000,서울특별시 영등포구 은행로 11,www.yes24.com,,02-3215-9100,784-5324,4791,19990401,12
3299,000,정상,00525642,코오롱생명과학(주),KOLON LIFE SCIENCE Inc.,코오롱생명과학,102940,김선진,K,1101111948277,1048152769,서울특별시 강서구 마곡동로 110 코오롱 One&Only 타워,-,,02-3677-4151,02-3677-4159,2110,20000421,12
3300,000,정상,00134510,세종공업(주),"SEJONG INDUSTRIAL CO.,LTD",세종공업,033530,"김익석, 최정연 (각자 대표이사)",Y,1812110000758,6208100119,울산광역시 북구 공단길 4 (효문동),www.sjku.co.kr,,052-219-1699,052-283-2213,303,19760610,12
3301,000,정상,00617998,(주)폴라리스세원,"Sewon Co.,Ltd",폴라리스세원,234100,김영관,K,1348110015885,1258117473,경기도 평택시 산단로64번길 56 &nbsp,www.polaris-sewon.com,,031-615-6710,031-667-2900,303,19911223,12
3302,000,정상,00219486,(주)신세계아이앤씨,SHINSEGAE INFORMATION & COMMUNICATION Inc.,신세계I&C,035510,형태준,Y,1101111408867,2018120549,"서울특별시 중구 남대문시장10길 2 21층(회현동1가, 메사빌딩)",www.shinsegae-inc.com,,02-3397-1234,02-3397-1099,62021,19970429,12
3303,000,정상,00869272,(주)서전기전,"SEOJEON ELECTRIC MACHINERY Co.,Ltd.",서전기전,189860,이상권,K,1101110816938,1348121423,경기도 이천시 대월면 대월로 667번길 38-19 (주)서전기전 (이천대월 일반산업단지 내),www.sjem.co.kr,http://www.sjem.co.kr,02-2223-1000,031-421-5539,28123,19911118,12
3304,000,정상,00241005,코오롱플라스틱(주),"KOLON PLASTICS, INC.",코오롱플라스틱,138490,허성,Y,1713110003504,5108105710,경상북도 김천시  공단3길 64 (응명동),www.kolonplastics.com,,054-420-8371,02-3677-3289,20202,19960315,12
3305,000,정상,01010642,(주)지씨셀,GC CELL CORPORATION,지씨셀,144510,박제임스종은(Park James Jong Eun),K,1345110172532,1428137741,경기도 용인시 기흥구 이현로30번길 107 -,www.gclabcell.com,,031-260-9300,031-260-9232,73909,20110621,12
3306,000,정상,00299002,에이치엘홀딩스(주),HL Holdings Corporation,HL홀딩스,060980,"김광헌, 김준범",Y,1313110030042,1258130627,경기도 용인시 기흥구 기흥단지로 46 -,hlholdings.co.kr,,02-3434-5133,02-526-0555,64992,19991127,12
3307,000,정상,01078178,알에프에이치아이씨(주),RFHIC CORPORATION,RFHIC,218410,조덕수,K,1101115695337,6938100117,경기도 안양시 동안구 부림로 170 41-14(관양동),www.rfhic.com,,031-8069-3016,,264,20150414,12
3308,000,정상,00356370,(주)LG생활건강,"LG H&H Co., Ltd.",LG생활건강,051900,이정애,Y,1101112208000,1078198143,서울특별시 종로구  새문안로 58,www.lghnh.com,,02-3773-1114,02-6924-6068,20422,20010403,12
3309,000,정상,00377610,(주)세아홀딩스,SEAH HOLDINGS CORP,세아홀딩스,058650,"이태성, 양영주",Y,1101112276809,1048163174,서울특별시 마포구 양화로 45,www.seahholdings.co.kr,,02-6970-0110,02-6970-0127,241,20010701,12
3310,000,정상,00353762,(주)키이스트,"KEYEAST Co., Ltd.",키이스트,054780,박성혜,K,1101111327869,1208166644,서울특별시 강남구 학동로11길 30 -,www.keyeast.co.kr,,02-3444-2002,02-3444-4290,59130,19961008,12
3311,000,정상,01016479,(주)오로스테크놀로지,"AUROS TECHNOLOGY, INC.",오로스테크놀로지,322310,"각자 대표이사 이준우, 최성원",K,1311110104403,1298166452,경기도 화성시 동탄면 동탄산단6길 15-23 &nbsp,www.aurostech.com,,031-8046-8800,031-8015-2247,292,20031021,12
3312,000,정상,01101722,(주)한송네오텍,"HANSONGNEOTECH CO.,LTD.",한송네오텍,226440,고석주,K,1101115796789,5688800222,경상북도 구미시 1공단로7길 36-1 -,hsneotech.com,http://www.hsneotech.com,054-462-9930,054-462-9932,292,20150730,12
3313,000,정상,01110058,주식회사 바이오인프라,"BioInfra Co.,Ltd.",바이오인프라,199730,이상득,K,1358110139949,1358191937,"경기도 용인시 기흥구 흥덕중앙로 120 4층, 5층",bioinfrakorea.co.kr,,031-627-2800,1540-100-6270,70113,20070523,12
3314,000,정상,00795135,코오롱인더스트리(주),"KOLON INDUSTRIES, INC.",코오롱인더,120110,"김영범, 유석진",Y,1353110013606,1388156604,서울특별시 강서구 마곡동로 110 코오롱 One&Only 타워,www.kolonindustries.com/,http://www.kolonindustries.com/,02-3677-3114,02-3677-3379,205,20100105,12
3315,000,정상,01201970,주식회사 클리노믹스,Clinomics Inc.,클리노믹스,352770,"정종태, 김병철(각자 대표이사)",K,1358110198797,1358616587,울산광역시 울주군 언양읍 유니스트길 50 110동 3층 307호,www.clinomics.com,http://www.clinomics.com/,070-8286-6966,031-8066-7274,213,20110621,12
3316,000,정상,00878696,에스케이바이오팜 주식회사,"SK biopharmaceuticals Co., Ltd.",에스케이바이오팜,326030,이동훈,Y,1101114570720,1018662394,경기도 성남시 분당구 판교역로 221,www.skbp.com,,031-8093-0114,031-8093-0001,7011,20110401,12
